行业,行业细分,公司,涨跌幅,市值
基础材料,化工,濮阳惠成,1.21,6960523000.0
周期性消费,家具制造,志邦家居,1.69,6955116000.0
通信服务,交互式媒体,电魂网络,0.07,6950184000.0
科技,半导体,聚辰股份,3.51,6948407000.0
通信服务,交互式媒体,中文在线,4.37,6945670000.0
科技,硬件,泰豪科技,1.25,6933831000.0
基础材料,林业,华泰股份,1.02,6923639000.0
工业,工业制品,粤照明Ｂ,1.07,6921658000.0
工业,工业制品,三联虹普,0.97,6921570000.0
科技,半导体,博敏电子,1.65,6919104000.0
医疗保健,医药制造,哈三联,-0.41,6914545000.0
周期性消费,汽车和配件,松芝股份,6.8,6908112000.0
工业,工业制品,慈星股份,1.38,6907795000.0
工业,工业制品,伊戈尔,0.39,6898340000.0
工业,工业制品,博力威,3.5,6891000000.0
公用事业,公共事业 - 管制,三达膜,-0.68,6874589000.0
基础材料,化工,国恩股份,0.32,6873475000.0
工业,工业制品,金杯电工,4.12,6870702000.0
公用事业,公共事业 - 管制,百川能源,1.0,6869574000.0
科技,软件,达实智能,1.42,6866853000.0
工业,工业制品,天奇股份,0.39,6865320000.0
科技,硬件,矩子科技,-1.26,6863617000.0
基础材料,化工,宇新股份,-2.79,6854803000.0
基础材料,化工,振华股份,0.07,6848366000.0
周期性消费,零售,水羊股份,-1.01,6848268000.0
科技,半导体,国星光电,0.27,6840357000.0
基础材料,金属与开采,ST华钰,-1.83,6834802000.0
科技,半导体,派瑞股份,0.9,6825600000.0
房地产,房地产,香江控股,2.03,6825521000.0
医疗保健,医疗诊断和研究,科美诊断,0.0,6825020000.0
工业,工业制品,可立克,-2.79,6819688000.0
工业,航空航天和国防,欧比特,-0.21,6817956000.0
公用事业,公共事业 - 管制,蓝天燃气,0.55,6815600000.0
周期性消费,家具制造,惠而浦,0.91,6813643000.0
工业,工业制品,吉鑫科技,3.26,6812199000.0
通信服务,传媒,南方传媒,0.53,6799703000.0
工业,工业制品,鲍斯股份,5.82,6795342000.0
非周期性消费,农副加工食品,亚盛集团,0.0,6794734000.0
能源,其他能源,靖远煤电,2.41,6792304000.0
基础材料,化工,惠云钛业,-0.59,6792000000.0
医疗保健,医药制造,羚锐制药,2.05,6790398000.0
基础材料,化工,美联新材,9.31,6776198000.0
工业,工业制品,今创集团,-0.12,6769121000.0
工业,交通运输,大众Ｂ股,0.3,6767233000.0
科技,软件,拓尔思,0.85,6761595000.0
房地产,房地产,北辰实业,0.88,6761462000.0
科技,硬件,英诺激光,1.02,6751239000.0
工业,工业分销,云内动力,1.19,6740139000.0
周期性消费,汽车和配件,长华股份,10.0,6737716000.0
基础材料,金属与开采,顺博合金,1.72,6734260000.0
基础材料,金属与开采,英洛华,0.34,6734084000.0
非周期性消费,农副加工食品,冠农股份,1.06,6729330000.0
工业,农用和重型工程机械,汉马科技,-0.68,6726357000.0
工业,航空航天和国防,旋极信息,0.78,6720327000.0
工业,建筑,农尚环境,-0.26,6719231000.0
医疗保健,生物科技,博拓生物,3.21,6715733000.0
医疗保健,医药制造,*ST恒康,3.75,6714851000.0
医疗保健,生物科技,常山药业,0.56,6713062000.0
医疗保健,生物科技,艾迪药业,0.76,6711600000.0
工业,农用和重型工程机械,威海广泰,0.4,6708709000.0
通信服务,传媒,锋尚文化,-0.79,6689554000.0
通信服务,交互式媒体,值得买,0.25,6675819000.0
基础材料,林业,大亚圣象,1.84,6667302000.0
工业,工业制品,海兴电力,-2.36,6665650000.0
周期性消费,旅游和娱乐,凯撒旅业,-0.72,6664902000.0
非周期性消费,农副加工食品,香飘飘,0.63,6654881000.0
基础材料,化工,云南能投,0.46,6650953000.0
基础材料,化工,N镇洋,10.01,6643744000.0
基础材料,林业,兔宝宝,2.18,6628343000.0
公用事业,公共事业 - 独立发电商,闽东电力,-0.55,6626558000.0
基础材料,化工,东方材料,-1.23,6626396000.0
周期性消费,汽车和配件,全柴动力,6.36,6625475000.0
周期性消费,汽车和配件,康跃科技,5.52,6624856000.0
工业,工业制品,国盛智科,2.46,6607920000.0
工业,工业制品,中南文化,-1.79,6601005000.0
周期性消费,服饰加工,巨星农牧,-1.66,6599458000.0
科技,硬件,信捷电气,0.82,6595075000.0
工业,交通运输,东方创业,0.53,6591607000.0
工业,工业制品,振江股份,-2.51,6589367000.0
医疗保健,生物科技,寿仙谷,-2.33,6587813000.0
工业,企业集团,城发环境,1.18,6587723000.0
科技,硬件,天奥电子,2.06,6585486000.0
非周期性消费,农副加工食品,加加食品,0.18,6577920000.0
科技,软件,浙大网新,0.31,6576173000.0
周期性消费,汽车和配件,锐明技术,-3.09,6575098000.0
科技,硬件,盛洋科技,7.42,6569420000.0
房地产,房地产,深赛格B,-3.4,6566497000.0
工业,工业制品,华亚智能,-1.28,6554400000.0
科技,软件,中海达,1.85,6548688000.0
通信服务,传媒,中国科传,1.72,6529530000.0
医疗保健,医疗器械,基蛋生物,-0.72,6523173000.0
工业,工业制品,兰石重装,4.03,6519316000.0
工业,建筑,金刚玻璃,-1.37,6518880000.0
非周期性消费,农副加工食品,东瑞股份,-0.62,6517172000.0
工业,工业制品,瀚川智能,4.84,6516682000.0
房地产,房地产,深深房Ｂ,1.59,6513353000.0
科技,半导体,利扬芯片,2.01,6513100000.0
工业,工业制品,航天动力,0.79,6509705000.0
周期性消费,服饰加工,盛泰集团,0.86,6494496000.0
科技,硬件,炬华科技,-1.39,6491462000.0
科技,硬件,崧盛股份,-2.5,6490688000.0
科技,硬件,福蓉科技,9.99,6488180000.0
基础材料,化工,雅本化学,-3.6,6483073000.0
医疗保健,医药制造,昆药集团,1.07,6475504000.0
工业,建筑,安徽建工,1.08,6471563000.0
基础材料,化工,翔丰华,8.89,6467000000.0
工业,交通运输,瑞茂通,1.11,6464797000.0
科技,硬件,倍轻松,-0.56,6453092000.0
工业,工业制品,九洲集团,1.57,6452102000.0
工业,工业制品,百利电气,-0.86,6450896000.0
科技,软件,数字政通,-0.38,6436094000.0
周期性消费,汽车和配件,隆盛科技,-1.21,6428967000.0
周期性消费,包装和容器,吉宏股份,1.22,6428295000.0
基础材料,化工,强力新材,1.96,6425295000.0
科技,软件,博彦科技,0.17,6423792000.0
工业,工业制品,恒锋工具,3.78,6413445000.0
科技,软件,京北方,1.68,6410429000.0
工业,交通运输,中信海直,-0.6,6407861000.0
工业,工业制品,长盛轴承,6.32,6405134000.0
科技,半导体,中钢天源,-1.61,6402291000.0
基础材料,化工,裕兴股份,-4.8,6401654000.0
工业,建筑,东华科技,-3.06,6396503000.0
工业,交通运输,铁龙物流,0.83,6370947000.0
科技,硬件,易德龙,1.54,6370916000.0
工业,工业制品,金冠股份,0.39,6363831000.0
工业,工业制品,中粮工科,0.9,6357323000.0
通信服务,传媒,长江传媒,0.38,6347391000.0
工业,建筑,尤安设计,0.61,6341600000.0
基础材料,化工,七彩化学,0.06,6339488000.0
周期性消费,汽车和配件,云意电气,1.1,6339384000.0
工业,企业集团,安彩高科,1.38,6334097000.0
周期性消费,汽车和配件,京威股份,-1.17,6330000000.0
科技,软件,久远银海,1.81,6327581000.0
周期性消费,家具制造,江山欧派,2.38,6324665000.0
基础材料,林业,青山纸业,0.37,6317941000.0
基础材料,化工,道恩股份,2.11,6314321000.0
工业,工业制品,纽威数控,1.15,6311201000.0
基础材料,钢铁和焦煤,新日恒力,0.55,6307780000.0
科技,硬件,优博讯,-0.31,6306458000.0
基础材料,农业,芭田股份,-1.11,6305593000.0
医疗保健,生物科技,普莱柯,1.87,6301322000.0
周期性消费,汽车和配件,东风科技,3.72,6294205000.0
周期性消费,包装和容器,昇兴股份,-1.52,6291355000.0
基础材料,农业,史丹利,0.55,6281880000.0
工业,工业制品,光电股份,1.65,6273021000.0
周期性消费,包装和容器,万顺新材,-5.25,6268780000.0
工业,航空航天和国防,华力创通,1.39,6265014000.0
工业,建筑,粤水电,9.92,6263785000.0
周期性消费,包装和容器,N力诺,1.78,6261125000.0
工业,工业制品,佳士科技,-0.08,6258637000.0
工业,工业制品,建霖家居,0.36,6257987000.0
科技,软件,国脉科技,0.0,6256575000.0
工业,工业制品,劲拓股份,-1.46,6254893000.0
周期性消费,汽车和配件,豪能股份,1.18,6245540000.0
医疗保健,医药制造,华特达因,-0.56,6244934000.0
基础材料,金属与开采,万邦德,0.2,6244051000.0
医疗保健,医疗计划,国新健康,1.17,6241641000.0
工业,工业制品,英威腾,0.48,6238692000.0
工业,工业制品,同兴达,0.6,6237447000.0
工业,工业制品,海星股份,3.74,6225440000.0
科技,半导体,乾照光电,0.11,6225039000.0
通信服务,传媒,浙文互联,0.43,6215400000.0
医疗保健,医药制造,鲁抗医药,0.43,6205839000.0
工业,建筑,万里石,-2.82,6200000000.0
周期性消费,包装和容器,大东南,-0.3,6198588000.0
工业,工业制品,申昊科技,-1.36,6191647000.0
工业,建筑,重庆建工,0.89,6187584000.0
工业,工业制品,四方达,2.75,6187105000.0
周期性消费,个人服务,东方时尚,0.47,6179335000.0
科技,半导体,银河微电,12.3,6176040000.0
工业,工业制品,康力电梯,0.0,6173832000.0
科技,硬件,东方中科,-1.23,6173026000.0
科技,硬件,力鼎光电,0.8,6169981000.0
科技,软件,容知日新,-4.56,6169076000.0
工业,垃圾处理,唯赛勃,-3.14,6168281000.0
工业,建筑,东珠生态,2.29,6165047000.0
工业,企业集团,精准信息,2.33,6159504000.0
工业,航空航天和国防,天箭科技,-0.84,6157580000.0
科技,硬件,激智科技,1.04,6151589000.0
周期性消费,服饰加工,航民股份,0.0,6149859000.0
房地产,房地产,新大正,2.64,6147505000.0
科技,硬件,盛路通信,7.32,6147396000.0
科技,硬件,中京电子,2.01,6136106000.0
科技,半导体,康强电子,0.62,6135893000.0
科技,硬件,美迪凯,2.0,6132373000.0
通信服务,传媒,吉视传媒,2.07,6128936000.0
工业,工业制品,中原环保,0.32,6121019000.0
周期性消费,汽车和配件,福达股份,0.42,6119596000.0
非周期性消费,农副加工食品,ST维维,0.27,6119520000.0
医疗保健,医疗器械,三友医疗,1.85,6118938000.0
医疗保健,医药制造,海特生物,3.26,6117419000.0
基础材料,化工,东方锆业,1.54,6117194000.0
科技,半导体,亿晶光电,2.56,6117068000.0
工业,建筑,现代投资,0.25,6116848000.0
工业,工业制品,罗博特科,3.91,6112080000.0
工业,工业制品,能科科技,0.0,6108061000.0
科技,硬件,南京熊猫,2.64,6106916000.0
周期性消费,零售,海宁皮城,-2.86,6105866000.0
基础材料,化工,丰元股份,-0.41,6104854000.0
周期性消费,汽车和配件,上声电子,1.19,6104000000.0
基础材料,化工,博云新材,0.38,6103566000.0
周期性消费,服饰加工,C戎美,1.21,6103560000.0
周期性消费,汽车和配件,亚太股份,3.13,6100633000.0
工业,企业集团,汇鸿集团,0.0,6099418000.0
工业,工业制品,天银机电,-1.33,6096709000.0
周期性消费,汽车和配件,迪马股份,0.84,6095543000.0
工业,工业制品,鼎通科技,2.27,6090064000.0
基础材料,金属与开采,鑫铂股份,10.01,6071197000.0
房地产,房地产,深物业B,1.4,6068837000.0
公用事业,公共事业 - 管制,远达环保,-0.64,6066947000.0
科技,硬件,ST奥马,1.08,6060183000.0
工业,工业制品,力合科技,4.03,6055360000.0
工业,工业制品,广日股份,1.0,6054026000.0
工业,建筑,北方国际,0.91,6048702000.0
工业,垃圾处理,侨银股份,-0.54,6048217000.0
科技,硬件,共达电声,10.03,6044400000.0
工业,交通运输,珠海港,-0.3,6042658000.0
基础材料,化工,科思股份,0.19,6039080000.0
科技,软件,万兴科技,0.74,6038639000.0
医疗保健,医药制造,康缘药业,-1.17,6035529000.0
工业,建筑,神州高铁,1.4,6034326000.0
周期性消费,家具制造,匠心家居,2.3,6032000000.0
工业,工业制品,长江健康,-0.61,6031597000.0
医疗保健,医疗器械,奥泰生物,1.69,6029718000.0
基础材料,农业,沧州大化,1.2,6023601000.0
医疗保健,医药制造,灵康药业,0.0,6021744000.0
基础材料,化工,明冠新材,2.83,6018738000.0
周期性消费,汽车和配件,明新旭腾,0.58,6014180000.0
科技,半导体,仕佳光子,2.58,6010310000.0
医疗保健,生物科技,热景生物,0.66,6010032000.0
科技,半导体,台基股份,2.46,6007897000.0
科技,硬件,东华测试,-3.6,6003097000.0
房地产,房地产,合肥城建,0.81,6000590000.0
科技,硬件,久之洋,3.0,5999400000.0
公用事业,公共事业 - 独立发电商,桂东电力,-1.01,5997200000.0
工业,工业制品,恒而达,-1.4,5996967000.0
通信服务,通信,二六三,10.05,5991357000.0
科技,硬件,恒铭达,-0.06,5984223000.0
工业,工业制品,中金环境,0.0,5981893000.0
科技,硬件,硕贝德,5.35,5961554000.0
医疗保健,医药制造,海南海药,0.44,5954906000.0
科技,硬件,惠伦晶体,5.74,5953412000.0
工业,工业制品,C瑞纳,-2.1,5948782000.0
能源,其他能源,郑州煤电,-0.61,5945851000.0
工业,农用和重型工程机械,山推股份,1.03,5932320000.0
工业,企业集团,泰达股份,1.52,5931807000.0
科技,硬件,交控科技,1.34,5931508000.0
基础材料,金属与开采,豫光金铅,1.12,5930920000.0
基础材料,钢铁和焦煤,力星股份,-3.82,5930868000.0
基础材料,化工,南岭民爆,0.95,5929453000.0
工业,工业制品,春秋电子,8.26,5928635000.0
科技,软件,凌志软件,1.23,5928148000.0
工业,工业制品,卓然股份,3.47,5919893000.0
房地产,房地产,天宸股份,-0.12,5919157000.0
科技,半导体,气派科技,2.81,5913926000.0
医疗保健,医药制造,莱美药业,-1.06,5913103000.0
工业,建筑,岭南股份,-5.63,5912273000.0
工业,工业制品,杭电股份,-1.5,5908438000.0
工业,工业制品,经纬纺机,1.82,5907651000.0
周期性消费,零售,茂业商业,-0.29,5906060000.0
科技,软件,飞天诚信,0.57,5902781000.0
工业,农用和重型工程机械,三丰智能,2.96,5902679000.0
周期性消费,家具制造,曲美家居,-0.97,5902623000.0
能源,石油与天然气,博迈科,1.19,5901812000.0
科技,软件,左江科技,6.43,5893078000.0
工业,工业制品,中辰股份,-1.83,5891725000.0
科技,硬件,广东骏亚,1.54,5883736000.0
科技,软件,顶点软件,2.73,5880356000.0
科技,硬件,金信诺,0.0,5875426000.0
科技,软件,鼎捷软件,-0.18,5875032000.0
工业,工业制品,新天科技,0.0,5866533000.0
医疗保健,生物科技,嘉必优,-0.24,5865600000.0
基础材料,农业,返利科技,0.85,5861661000.0
工业,工业制品,新北洋,2.44,5858354000.0
周期性消费,零售,步步高,0.15,5857269000.0
基础材料,化工,会通股份,5.28,5855866000.0
周期性消费,旅游和娱乐,黄山Ｂ股,1.06,5846712000.0
工业,工业制品,华翔股份,2.68,5843613000.0
周期性消费,汽车和配件,特力Ｂ,0.76,5833108000.0
工业,建筑,西藏天路,1.44,5832782000.0
工业,商业服务,华凯创意,-0.79,5829781000.0
科技,硬件,中石科技,0.1,5820869000.0
科技,硬件,华正新材,4.12,5820197000.0
基础材料,化工,*ST达志,-0.11,5817950000.0
能源,石油与天然气,洲际油气,3.21,5817214000.0
科技,硬件,思维列控,1.57,5814139000.0
工业,工业制品,北京利尔,5.16,5809595000.0
通信服务,交互式媒体,天神娱乐,-1.13,5803919000.0
能源,石油与天然气,国新B股,-0.45,5793980000.0
工业,工业制品,福立旺,1.61,5791624000.0
非周期性消费,农副加工食品,仙坛股份,-1.46,5791426000.0
科技,硬件,捷顺科技,1.01,5789558000.0
科技,硬件,得润电子,5.2,5785851000.0
周期性消费,汽车和配件,腾龙股份,7.08,5780915000.0
医疗保健,医药制造,润都股份,-0.45,5775570000.0
工业,工业制品,冠城大通,-1.53,5774469000.0
工业,工业制品,华通线缆,-1.64,5772704000.0
工业,商业服务,思创医惠,0.6,5759764000.0
工业,工业制品,东亚机械,6.74,5759462000.0
工业,工业制品,博创科技,3.53,5758188000.0
通信服务,通信,每日互动,0.49,5757439000.0
工业,建筑,永高股份,1.09,5756889000.0
医疗保健,生物科技,九典制药,1.83,5756700000.0
基础材料,化工,国泰集团,1.44,5756602000.0
医疗保健,医药制造,赛升药业,0.67,5755913000.0
科技,硬件,四会富仕,0.79,5753991000.0
医疗保健,生物科技,科兴制药,3.76,5752384000.0
工业,建筑,山西路桥,0.26,5751856000.0
工业,工业制品,航天长峰,2.32,5744164000.0
工业,工业制品,高澜股份,4.76,5742590000.0
基础材料,金属与开采,炼石航空,2.89,5742317000.0
通信服务,传媒,龙版传媒,-1.22,5742222000.0
周期性消费,汽车和配件,华伍股份,-1.3,5741257000.0
科技,软件,南天信息,2.18,5736543000.0
工业,工业制品,兴源环境,1.39,5733812000.0
科技,软件,东信和平,-1.08,5732881000.0
周期性消费,服饰加工,歌力思,1.37,5728321000.0
科技,软件,光云科技,2.88,5726280000.0
工业,交通运输,嘉友国际,2.61,5724816000.0
工业,工业制品,科力尔,-2.15,5721996000.0
工业,工业制品,格林精密,0.95,5721179000.0
周期性消费,家具制造,好太太,-4.55,5718260000.0
工业,商业服务,民德电子,-1.89,5712785000.0
医疗保健,生物科技,保龄宝,1.91,5712390000.0
基础材料,化工,*ST澄星,4.99,5711378000.0
周期性消费,服饰加工,报喜鸟,5.17,5710600000.0
医疗保健,医疗产品分销,柳药股份,0.38,5707167000.0
科技,硬件,ST方科,0.39,5706717000.0
非周期性消费,农副加工食品,一鸣食品,0.35,5702220000.0
周期性消费,汽车和配件,松原股份,-2.56,5700000000.0
工业,工业制品,雪人股份,4.71,5695915000.0
工业,工业制品,双杰电气,-1.38,5693256000.0
科技,硬件,兴瑞科技,-1.7,5688707000.0
工业,工业制品,长高集团,0.66,5683637000.0
非周期性消费,农副加工食品,农发种业,-0.19,5681543000.0
工业,建筑,浦东建设,1.04,5675998000.0
工业,工业制品,埃夫特,1.97,5671749000.0
科技,硬件,明阳电路,-1.13,5671659000.0
科技,软件,创识科技,2.32,5671575000.0
非周期性消费,农副加工食品,名臣健康,3.3,5659770000.0
医疗保健,生物科技,前沿生物,1.29,5655427000.0
周期性消费,汽车和配件,通用股份,0.19,5653430000.0
周期性消费,服饰加工,美邦服饰,0.0,5653125000.0
房地产,房地产,深振业Ａ,1.46,5642979000.0
周期性消费,零售,文峰股份,3.04,5636400000.0
非周期性消费,农副加工食品,民和股份,-1.41,5628728000.0
医疗保健,生物科技,贵州三力,1.77,5625120000.0
公用事业,公共事业 - 独立发电商,新中港,0.93,5622332000.0
工业,工业制品,新锐股份,2.89,5614400000.0
医疗保健,医药制造,辰欣药业,-0.56,5612510000.0
基础材料,化工,沃特股份,0.37,5603163000.0
科技,硬件,科威尔,4.88,5600800000.0
基础材料,化工,C争光,-4.91,5600000000.0
科技,硬件,瑞华泰,6.87,5598000000.0
工业,垃圾处理,启迪环境,-1.02,5593563000.0
工业,工业制品,柯力传感,0.38,5593195000.0
工业,工业制品,龙磁科技,1.62,5590704000.0
非周期性消费,农副加工食品,丰乐种业,0.33,5587536000.0
科技,硬件,星网宇达,-0.36,5587224000.0
医疗保健,生物科技,奥锐特,0.65,5585930000.0
科技,软件,首都在线,-0.15,5585675000.0
科技,软件,金现代,-1.14,5583023000.0
房地产,房地产,海印股份,10.09,5581209000.0
工业,企业集团,甘化科工,1.21,5571195000.0
工业,建筑,帝欧家居,2.13,5567391000.0
医疗保健,医药制造,千红制药,0.0,5567130000.0
非周期性消费,零售 - 防守型,金字火腿,0.71,5566603000.0
科技,硬件,协创数据,2.95,5556404000.0
科技,半导体,江化微,-4.93,5555813000.0
工业,工业制品,风范股份,-2.58,5552837000.0
公用事业,公共事业 - 管制,黔源电力,2.14,5552148000.0
周期性消费,零售,大商股份,0.64,5539534000.0
基础材料,化工,兴化股份,1.94,5538490000.0
工业,工业制品,克劳斯,0.27,5537241000.0
基础材料,林业,泉阳泉,0.13,5535631000.0
周期性消费,汽车和配件,卡倍亿,0.49,5527418000.0
工业,工业制品,金龙羽,-1.84,5523804000.0
周期性消费,服饰加工,开润股份,-1.08,5517554000.0
科技,硬件,万集科技,0.22,5514294000.0
工业,工业制品,海陆重工,-0.15,5508453000.0
非周期性消费,农副加工食品,福成股份,2.28,5501670000.0
工业,工业制品,博深股份,-1.94,5493838000.0
工业,工业制品,阳光照明,0.53,5488949000.0
周期性消费,家具制造,美克家居,0.0,5487463000.0
科技,软件,平治信息,0.99,5481593000.0
非周期性消费,农副加工食品,千味央厨,-2.85,5480706000.0
科技,半导体,力合微,14.01,5475000000.0
工业,农用和重型工程机械,智慧农业,-1.29,5468454000.0
非周期性消费,农副加工食品,金健米业,0.47,5467993000.0
基础材料,林业,平潭发展,0.0,5466940000.0
基础材料,农业,圣济堂,0.63,5451892000.0
医疗保健,医药制造,上海谊众,1.2,5445526000.0
非周期性消费,农副加工食品,西王食品,1.0,5440318000.0
基础材料,化工,国风塑业,1.68,5438576000.0
工业,工业制品,麦克奥迪,-2.3,5433240000.0
工业,工业制品,天喻信息,-0.71,5427307000.0
科技,半导体,瑞丰光电,1.02,5427109000.0
房地产,房地产,泰禾集团,4.78,5425805000.0
周期性消费,零售,大东方,-0.49,5423698000.0
医疗保健,医疗机构和服务,健之佳,0.45,5421623000.0
周期性消费,旅游和娱乐,众信旅游,1.53,5419853000.0
科技,软件,中新赛克,0.85,5418468000.0
非周期性消费,酒精饮料,会稽山,-1.0,5416250000.0
工业,建筑,北新路桥,1.81,5415970000.0
科技,硬件,联合光电,-3.81,5406688000.0
工业,工业制品,宜安科技,-0.76,5406017000.0
公用事业,公共事业 - 管制,穗恒运Ａ,2.07,5398453000.0
周期性消费,汽车和配件,文投控股,2.11,5397624000.0
公用事业,公共事业 - 管制,海天股份,-0.06,5397600000.0
工业,工业制品,大地熊,-1.99,5396800000.0
基础材料,化工,奥来德,1.71,5396026000.0
非周期性消费,农副加工食品,海融科技,-0.1,5394600000.0
医疗保健,生物科技,溢多利,0.55,5390716000.0
医疗保健,生物科技,苑东生物,0.02,5389639000.0
工业,工业制品,致远新能,19.99,5386669000.0
基础材料,金属与开采,锌业股份,1.06,5385701000.0
工业,工业制品,赛腾股份,-1.92,5385161000.0
工业,工业制品,新时达,0.74,5383657000.0
科技,软件,会畅通讯,0.63,5379732000.0
科技,硬件,中光学,-1.45,5379326000.0
非周期性消费,农副加工食品,新五丰,0.0,5377674000.0
工业,工业制品,大恒科技,2.41,5372640000.0
通信服务,传媒,华闻集团,2.29,5372590000.0
基础材料,化工,元力股份,2.08,5367254000.0
工业,工业制品,中电兴发,0.83,5365804000.0
科技,硬件,通宇通讯,2.45,5364902000.0
非周期性消费,农副加工食品,甘源食品,7.27,5364571000.0
工业,工业制品,五洲新春,10.03,5362998000.0
基础材料,化工,青松股份,2.47,5362110000.0
基础材料,农业,川金诺,2.14,5360896000.0
工业,工业制品,中恒电气,0.96,5359503000.0
工业,工业制品,汇金股份,0.0,5356671000.0
科技,硬件,雪迪龙,-1.51,5355362000.0
工业,工业制品,福能东方,-0.82,5348803000.0
工业,工业制品,亚威股份,9.97,5344541000.0
工业,工业制品,久吾高科,-2.91,5340190000.0
工业,农用和重型工程机械,厦工股份,0.33,5340024000.0
公用事业,公共事业 - 独立发电商,梅雁吉祥,0.36,5333798000.0
工业,工业制品,富瑞特装,11.57,5328263000.0
基础材料,化工,华西股份,0.5,5324937000.0
工业,工业制品,紫天科技,0.21,5320618000.0
周期性消费,包装和容器,嘉美包装,-1.42,5320248000.0
科技,软件,山石网科,1.1,5320196000.0
医疗保健,生物科技,南华生物,2.46,5315451000.0
基础材料,农业,国发股份,0.1,5315371000.0
工业,工业制品,中金辐照,0.95,5314358000.0
工业,工业制品,星球石墨,7.92,5313897000.0
科技,软件,网达软件,1.03,5307407000.0
工业,工业制品,鸿富瀚,0.47,5301000000.0
工业,工业制品,金龙机电,-1.79,5300919000.0
医疗保健,医药制造,誉衡药业,0.0,5297476000.0
工业,商业服务,王力安防,2.88,5297400000.0
科技,软件,海得控制,1.35,5296221000.0
基础材料,化工,爱普股份,-1.22,5288681000.0
工业,工业制品,卓郎智能,2.2,5288202000.0
科技,硬件,银河电子,1.52,5282961000.0
医疗保健,医疗产品分销,瑞康医药,1.44,5281534000.0
周期性消费,零售,翠微股份,0.0,5279649000.0
周期性消费,汽车和配件,贵州轮胎,-0.36,5278883000.0
工业,工业制品,龙马环卫,0.32,5270515000.0
非周期性消费,农副加工食品,有友食品,-0.06,5268938000.0
工业,工业制品,杭州柯林,1.99,5262426000.0
能源,石油与天然气,道森股份,1.32,5258240000.0
周期性消费,家具制造,万和电气,-0.14,5257252000.0
非周期性消费,农副加工食品,可靠股份,1.05,5255054000.0
科技,硬件,东土科技,0.68,5252884000.0
工业,工业制品,昊志机电,3.38,5252210000.0
公用事业,公共事业 - 管制,韶能股份,0.21,5251481000.0
医疗保健,医疗器械,健麾信息,-2.25,5250960000.0
医疗保健,医疗机构和服务,*ST海医,3.02,5247004000.0
医疗保健,医疗器械,九安医疗,10.04,5245489000.0
基础材料,建筑材料,宁夏建材,0.74,5240864000.0
基础材料,化工,元利科技,0.24,5238442000.0
工业,交通运输,嘉诚国际,2.97,5234403000.0
工业,工业制品,名家汇,-0.87,5233816000.0
科技,硬件,吴通控股,-3.22,5232883000.0
周期性消费,包装和容器,珠海中富,-0.97,5232809000.0
科技,软件,当虹科技,-0.76,5232000000.0
科技,硬件,特发信息,0.96,5230546000.0
工业,工业制品,渤海化学,-0.23,5229323000.0
周期性消费,汽车和配件,蓝黛科技,3.77,5228343000.0
通信服务,交互式媒体,华立科技,2.4,5221888000.0
非周期性消费,农副加工食品,莲花健康,0.69,5220252000.0
基础材料,农业,诺普信,0.18,5217549000.0
基础材料,化工,神剑股份,0.76,5215788000.0
工业,工业制品,中环海陆,3.17,5212000000.0
周期性消费,旅游和娱乐,佳禾智能,-3.98,5208417000.0
公用事业,公共事业 - 管制,和达科技,0.12,5207494000.0
科技,软件,银江技术,1.02,5206965000.0
工业,交通运输,西部创业,0.85,5206398000.0
基础材料,化工,三孚新科,0.05,5206326000.0
科技,硬件,杰普特,2.75,5199240000.0
工业,工业制品,银星能源,0.41,5197036000.0
周期性消费,家具制造,首华燃气,1.9,5190718000.0
工业,交通运输,锦港Ｂ股,0.74,5184634000.0
工业,工业制品,双一科技,-0.35,5182461000.0
房地产,房地产,中关村,1.03,5181514000.0
工业,工业制品,密封科技,9.82,5179632000.0
科技,硬件,隆利科技,-2.4,5171203000.0
基础材料,建筑材料,三和管桩,0.69,5169363000.0
基础材料,化工,格林达,7.6,5168562000.0
房地产,房地产,蓝光发展,1.19,5159382000.0
非周期性消费,农副加工食品,贝因美,0.85,5151807000.0
工业,垃圾处理,永清环保,-1.12,5149556000.0
工业,工业制品,华中数控,2.21,5148237000.0
周期性消费,零售,利群股份,0.17,5145902000.0
周期性消费,家具制造,秀强股份,2.46,5143195000.0
科技,软件,辰安科技,-0.45,5141292000.0
工业,工业制品,三友联众,-0.32,5138247000.0
工业,工业制品,齐心集团,1.9,5130800000.0
工业,垃圾处理,节能国祯,-0.14,5130380000.0
周期性消费,包装和容器,美盈森,0.3,5129934000.0
工业,工业制品,永贵电器,-0.74,5129292000.0
科技,硬件,天邑股份,1.07,5128034000.0
周期性消费,家具制造,金牌厨柜,3.68,5127048000.0
工业,交通运输,康尼机电,0.19,5125301000.0
工业,工业制品,C久盛,-0.53,5124286000.0
基础材料,农业,鲁北化工,3.2,5116685000.0
非周期性消费,农副加工食品,莱茵生物,2.03,5115193000.0
工业,工业制品,中核科技,-0.75,5114686000.0
公用事业,公共事业 - 独立发电商,中材节能,1.09,5109885000.0
工业,商业服务,大丰实业,10.04,5107049000.0
工业,航空航天和国防,江龙船艇,4.01,5104672000.0
基础材料,建筑材料,垒知集团,5.04,5101072000.0
基础材料,化工,建业股份,-3.39,5100800000.0
工业,工业制品,捷强装备,0.79,5098484000.0
科技,软件,信安世纪,3.82,5092226000.0
工业,工业制品,凯迪股份,-4.22,5089837000.0
周期性消费,零售,汉商集团,-1.48,5089309000.0
